video1,video2,clip_similarity,video_similarity
v_ParallelBars_g01_c01.avi,v_ParallelBars_g03_c01.avi,0.94026,0.55183
v_ParallelBars_g01_c01.avi,v_ParallelBars_g04_c02.avi,0.90178,0.38788
v_ParallelBars_g01_c01.avi,v_PommelHorse_g01_c01.avi,0.90020,0.26876
v_ParallelBars_g01_c01.avi,v_PommelHorse_g01_c03.avi,0.90390,0.31409
v_ParallelBars_g01_c01.avi,v_PommelHorse_g01_c06.avi,0.90062,0.38270
v_ParallelBars_g01_c01.avi,v_PommelHorse_g05_c02.avi,0.91547,0.34361
v_ParallelBars_g01_c01.avi,v_PommelHorse_g05_c03.avi,0.91146,0.30791
v_ParallelBars_g01_c01.avi,v_PommelHorse_g05_c04.avi,0.90985,0.38513
v_ParallelBars_g01_c01.avi,v_StillRings_g05_c02.avi,0.90987,0.39480
v_ParallelBars_g01_c01.avi,v_StillRings_g05_c03.avi,0.90432,0.49305
v_ParallelBars_g01_c01.avi,v_UnevenBars_g02_c01.avi,0.90636,0.59224
v_ParallelBars_g01_c01.avi,v_UnevenBars_g05_c03.avi,0.90190,0.49288
v_ParallelBars_g01_c02.avi,v_ParallelBars_g01_c03.avi,0.90042,0.52676
v_ParallelBars_g01_c02.avi,v_ParallelBars_g02_c04.avi,0.91280,0.53585
v_ParallelBars_g01_c02.avi,v_ParallelBars_g03_c03.avi,0.92832,0.52175
v_ParallelBars_g01_c02.avi,v_ParallelBars_g03_c04.avi,0.91863,0.48791
v_ParallelBars_g01_c02.avi,v_ParallelBars_g04_c01.avi,0.91694,0.51681
v_ParallelBars_g01_c02.avi,v_ParallelBars_g04_c02.avi,0.90279,0.54202
v_ParallelBars_g01_c02.avi,v_ParallelBars_g04_c03.avi,0.90533,0.53295
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c01.avi,0.90685,0.50851
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c03.avi,0.91193,0.49374
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c04.avi,0.92037,0.52114
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c05.avi,0.90923,0.48681
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c06.avi,0.91279,0.50302
v_ParallelBars_g01_c02.avi,v_ParallelBars_g06_c07.avi,0.92118,0.52558
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c01.avi,0.92401,0.49973
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c02.avi,0.92629,0.44643
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c03.avi,0.93052,0.53851
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c04.avi,0.92244,0.47945
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c05.avi,0.93021,0.51186
v_ParallelBars_g01_c02.avi,v_ParallelBars_g07_c06.avi,0.92572,0.50041
v_ParallelBars_g01_c02.avi,v_UnevenBars_g03_c04.avi,0.91055,0.54631
v_ParallelBars_g01_c02.avi,v_UnevenBars_g04_c04.avi,0.91170,0.57062
v_ParallelBars_g01_c03.avi,v_ParallelBars_g03_c02.avi,0.90585,0.39732
v_ParallelBars_g01_c03.avi,v_ParallelBars_g03_c03.avi,0.91999,0.54659
v_ParallelBars_g01_c03.avi,v_ParallelBars_g03_c04.avi,0.91759,0.55253
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c01.avi,0.92671,0.44154
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c02.avi,0.91150,0.46180
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c03.avi,0.91432,0.46946
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c04.avi,0.90726,0.45881
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c05.avi,0.91418,0.43022
v_ParallelBars_g01_c03.avi,v_ParallelBars_g04_c07.avi,0.91205,0.52279
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c01.avi,0.90129,0.51846
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c02.avi,0.90955,0.56583
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c03.avi,0.91104,0.51090
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c04.avi,0.91120,0.48070
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c05.avi,0.90424,0.45823
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c06.avi,0.91072,0.50153
v_ParallelBars_g01_c03.avi,v_ParallelBars_g06_c07.avi,0.90753,0.46866
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c01.avi,0.92512,0.56165
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c02.avi,0.91332,0.50423
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c03.avi,0.92972,0.58370
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c04.avi,0.92623,0.52974
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c05.avi,0.93086,0.54101
v_ParallelBars_g01_c03.avi,v_ParallelBars_g07_c06.avi,0.92523,0.48165
v_ParallelBars_g01_c03.avi,v_StillRings_g02_c01.avi,0.92275,0.47624
v_ParallelBars_g01_c03.avi,v_UnevenBars_g01_c01.avi,0.91550,0.49180
v_ParallelBars_g01_c03.avi,v_UnevenBars_g01_c02.avi,0.91366,0.51649
v_ParallelBars_g01_c03.avi,v_UnevenBars_g02_c02.avi,0.90991,0.42243
v_ParallelBars_g01_c03.avi,v_UnevenBars_g03_c04.avi,0.90745,0.54467
v_ParallelBars_g01_c03.avi,v_UnevenBars_g04_c01.avi,0.90939,0.45933
v_ParallelBars_g01_c03.avi,v_UnevenBars_g05_c01.avi,0.90981,0.47823
v_ParallelBars_g01_c03.avi,v_UnevenBars_g06_c01.avi,0.90887,0.47403
v_ParallelBars_g01_c04.avi,v_ParallelBars_g03_c03.avi,0.91070,0.48917
v_ParallelBars_g01_c04.avi,v_ParallelBars_g03_c04.avi,0.92805,0.54269
v_ParallelBars_g01_c04.avi,v_ParallelBars_g04_c01.avi,0.91323,0.41867
v_ParallelBars_g01_c04.avi,v_ParallelBars_g04_c02.avi,0.90799,0.45678
v_ParallelBars_g01_c04.avi,v_ParallelBars_g04_c03.avi,0.90106,0.45555
v_ParallelBars_g01_c04.avi,v_ParallelBars_g04_c05.avi,0.90326,0.38908
v_ParallelBars_g01_c04.avi,v_ParallelBars_g04_c07.avi,0.91631,0.54305
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c02.avi,0.91425,0.54113
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c03.avi,0.91789,0.46474
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c04.avi,0.91235,0.39854
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c05.avi,0.91279,0.43461
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c06.avi,0.91216,0.45441
v_ParallelBars_g01_c04.avi,v_ParallelBars_g06_c07.avi,0.90960,0.37946
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c01.avi,0.92828,0.56858
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c02.avi,0.91286,0.47540
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c03.avi,0.92221,0.55344
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c04.avi,0.93785,0.54609
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c05.avi,0.92391,0.44156
v_ParallelBars_g01_c04.avi,v_ParallelBars_g07_c06.avi,0.92326,0.45802
v_ParallelBars_g01_c04.avi,v_PommelHorse_g01_c07.avi,0.90111,0.43504
v_ParallelBars_g01_c04.avi,v_StillRings_g02_c01.avi,0.92497,0.52576
v_ParallelBars_g01_c04.avi,v_StillRings_g06_c01.avi,0.90261,0.43063
v_ParallelBars_g01_c04.avi,v_StillRings_g06_c03.avi,0.91690,0.46920
v_ParallelBars_g01_c04.avi,v_UnevenBars_g01_c02.avi,0.91824,0.45962
v_ParallelBars_g01_c04.avi,v_UnevenBars_g04_c01.avi,0.90021,0.45579
v_ParallelBars_g02_c02.avi,v_ParallelBars_g03_c02.avi,0.90248,0.45763
v_ParallelBars_g02_c02.avi,v_UnevenBars_g01_c02.avi,0.91265,0.52491
v_ParallelBars_g02_c02.avi,v_UnevenBars_g02_c01.avi,0.91674,0.54381
v_ParallelBars_g02_c02.avi,v_UnevenBars_g04_c02.avi,0.93028,0.50456
v_ParallelBars_g02_c02.avi,v_UnevenBars_g04_c03.avi,0.93036,0.48609
v_ParallelBars_g02_c02.avi,v_UnevenBars_g05_c03.avi,0.90245,0.46691
v_ParallelBars_g02_c03.avi,v_ParallelBars_g02_c04.avi,0.90219,0.30681
v_ParallelBars_g02_c03.avi,v_ParallelBars_g04_c01.avi,0.90885,0.45442
v_ParallelBars_g02_c03.avi,v_ParallelBars_g04_c02.avi,0.93422,0.46959
v_ParallelBars_g02_c03.avi,v_ParallelBars_g04_c03.avi,0.91019,0.45520
v_ParallelBars_g02_c03.avi,v_ParallelBars_g04_c05.avi,0.91541,0.46964
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c02.avi,0.92005,0.51606
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c03.avi,0.91089,0.44043
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c04.avi,0.93614,0.44909
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c05.avi,0.92125,0.40069
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c06.avi,0.92062,0.49048
v_ParallelBars_g02_c03.avi,v_ParallelBars_g06_c07.avi,0.92671,0.38079
v_ParallelBars_g02_c04.avi,v_ParallelBars_g03_c03.avi,0.91518,0.47405
v_ParallelBars_g02_c04.avi,v_ParallelBars_g03_c04.avi,0.90307,0.41353
v_ParallelBars_g02_c04.avi,v_ParallelBars_g04_c01.avi,0.91729,0.47882
v_ParallelBars_g02_c04.avi,v_ParallelBars_g04_c02.avi,0.91212,0.48326
v_ParallelBars_g02_c04.avi,v_ParallelBars_g04_c03.avi,0.90987,0.51800
v_ParallelBars_g02_c04.avi,v_ParallelBars_g04_c04.avi,0.90313,0.50678
v_ParallelBars_g02_c04.avi,v_ParallelBars_g04_c05.avi,0.91660,0.52691
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c01.avi,0.90359,0.38539
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c02.avi,0.91123,0.48781
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c03.avi,0.90768,0.45541
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c04.avi,0.92012,0.44591
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c05.avi,0.90584,0.49743
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c06.avi,0.90718,0.45933
v_ParallelBars_g02_c04.avi,v_ParallelBars_g06_c07.avi,0.92036,0.46284
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c01.avi,0.90633,0.39910
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c02.avi,0.90209,0.42822
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c03.avi,0.91107,0.44448
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c04.avi,0.91279,0.41434
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c05.avi,0.91887,0.46958
v_ParallelBars_g02_c04.avi,v_ParallelBars_g07_c06.avi,0.91359,0.41319
v_ParallelBars_g02_c04.avi,v_UnevenBars_g01_c01.avi,0.93769,0.54014
v_ParallelBars_g02_c04.avi,v_UnevenBars_g01_c03.avi,0.91389,0.36877
v_ParallelBars_g02_c04.avi,v_UnevenBars_g03_c04.avi,0.91119,0.41185
v_ParallelBars_g03_c01.avi,v_UnevenBars_g01_c03.avi,0.91342,0.45650
v_ParallelBars_g03_c02.avi,v_ParallelBars_g06_c02.avi,0.90457,0.47623
v_ParallelBars_g03_c02.avi,v_ParallelBars_g06_c04.avi,0.90775,0.31609
v_ParallelBars_g03_c02.avi,v_ParallelBars_g06_c05.avi,0.90113,0.34619
v_ParallelBars_g03_c02.avi,v_ParallelBars_g06_c07.avi,0.90690,0.30200
v_ParallelBars_g03_c02.avi,v_ParallelBars_g07_c04.avi,0.90277,0.38805
v_ParallelBars_g03_c02.avi,v_UnevenBars_g01_c02.avi,0.91585,0.51994
v_ParallelBars_g03_c02.avi,v_UnevenBars_g02_c03.avi,0.92365,0.56770
v_ParallelBars_g03_c02.avi,v_UnevenBars_g03_c01.avi,0.90557,0.52425
v_ParallelBars_g03_c02.avi,v_UnevenBars_g05_c03.avi,0.90491,0.46821
v_ParallelBars_g03_c02.avi,v_UnevenBars_g06_c01.avi,0.92171,0.46272
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c01.avi,0.94592,0.53062
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c02.avi,0.92561,0.49433
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c03.avi,0.92790,0.51895
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c04.avi,0.93081,0.52604
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c05.avi,0.92664,0.54498
v_ParallelBars_g03_c03.avi,v_ParallelBars_g04_c07.avi,0.93281,0.54283
v_ParallelBars_g03_c03.avi,v_ParallelBars_g06_c01.avi,0.91923,0.46639
v_ParallelBars_g03_c03.avi,v_ParallelBars_g06_c04.avi,0.93529,0.55519
v_ParallelBars_g03_c03.avi,v_ParallelBars_g06_c07.avi,0.93367,0.55775
v_ParallelBars_g03_c03.avi,v_ParallelBars_g07_c01.avi,0.96785,0.59034
v_ParallelBars_g03_c03.avi,v_ParallelBars_g07_c05.avi,0.96548,0.59962
v_ParallelBars_g03_c03.avi,v_ParallelBars_g07_c06.avi,0.96463,0.54833
v_ParallelBars_g03_c03.avi,v_StillRings_g02_c01.avi,0.91556,0.41488
v_ParallelBars_g03_c03.avi,v_StillRings_g02_c02.avi,0.91992,0.47433
v_ParallelBars_g03_c03.avi,v_StillRings_g06_c03.avi,0.90524,0.33697
v_ParallelBars_g03_c03.avi,v_UnevenBars_g01_c01.avi,0.92193,0.49984
v_ParallelBars_g03_c03.avi,v_UnevenBars_g03_c04.avi,0.90284,0.48241
v_ParallelBars_g03_c03.avi,v_UnevenBars_g04_c04.avi,0.90791,0.44202
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c01.avi,0.93975,0.50881
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c02.avi,0.92596,0.40974
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c03.avi,0.91558,0.52787
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c04.avi,0.92540,0.46255
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c05.avi,0.92214,0.43790
v_ParallelBars_g03_c04.avi,v_ParallelBars_g04_c07.avi,0.93384,0.52108
v_ParallelBars_g03_c04.avi,v_ParallelBars_g06_c01.avi,0.91935,0.48590
v_ParallelBars_g03_c04.avi,v_ParallelBars_g07_c06.avi,0.95963,0.56369
v_ParallelBars_g03_c04.avi,v_StillRings_g02_c01.avi,0.91390,0.40516
v_ParallelBars_g03_c04.avi,v_StillRings_g02_c02.avi,0.90009,0.39424
v_ParallelBars_g03_c04.avi,v_StillRings_g06_c03.avi,0.90316,0.29858
v_ParallelBars_g03_c04.avi,v_UnevenBars_g01_c01.avi,0.90952,0.52568
v_ParallelBars_g03_c04.avi,v_UnevenBars_g04_c01.avi,0.90203,0.48662
v_ParallelBars_g03_c04.avi,v_UnevenBars_g05_c03.avi,0.90754,0.41652
v_ParallelBars_g04_c01.avi,v_ParallelBars_g05_c04.avi,0.90433,0.44267
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c01.avi,0.90735,0.49251
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c02.avi,0.93043,0.58074
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c03.avi,0.93674,0.48602
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c04.avi,0.93671,0.55714
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c05.avi,0.92452,0.52939
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c06.avi,0.93551,0.58580
v_ParallelBars_g04_c01.avi,v_ParallelBars_g06_c07.avi,0.93443,0.52053
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c01.avi,0.93470,0.45855
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c02.avi,0.93205,0.47364
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c03.avi,0.94129,0.48146
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c04.avi,0.94084,0.44778
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c05.avi,0.94606,0.40689
v_ParallelBars_g04_c01.avi,v_ParallelBars_g07_c06.avi,0.94619,0.46550
v_ParallelBars_g04_c01.avi,v_StillRings_g02_c02.avi,0.90813,0.45546
v_ParallelBars_g04_c01.avi,v_UnevenBars_g01_c01.avi,0.90710,0.45002
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c01.avi,0.91333,0.53908
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c02.avi,0.93806,0.57016
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c03.avi,0.93577,0.46784
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c04.avi,0.94553,0.52108
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c05.avi,0.94281,0.48327
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c06.avi,0.93525,0.55342
v_ParallelBars_g04_c02.avi,v_ParallelBars_g06_c07.avi,0.94312,0.49823
v_ParallelBars_g04_c02.avi,v_ParallelBars_g07_c01.avi,0.91667,0.40358
v_ParallelBars_g04_c02.avi,v_ParallelBars_g07_c03.avi,0.92002,0.46319
v_ParallelBars_g04_c02.avi,v_ParallelBars_g07_c04.avi,0.92917,0.42909
v_ParallelBars_g04_c02.avi,v_ParallelBars_g07_c05.avi,0.92589,0.37054
v_ParallelBars_g04_c02.avi,v_ParallelBars_g07_c06.avi,0.92137,0.42225
v_ParallelBars_g04_c02.avi,v_StillRings_g06_c03.avi,0.90140,0.39243
v_ParallelBars_g04_c02.avi,v_UnevenBars_g01_c01.avi,0.90592,0.48017
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c02.avi,0.92006,0.56913
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c03.avi,0.92552,0.47846
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c04.avi,0.92937,0.57772
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c05.avi,0.91670,0.53076
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c06.avi,0.92897,0.57212
v_ParallelBars_g04_c03.avi,v_ParallelBars_g06_c07.avi,0.92366,0.53655
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c01.avi,0.92752,0.45241
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c02.avi,0.92152,0.49693
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c03.avi,0.93162,0.49265
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c04.avi,0.92900,0.43325
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c05.avi,0.93523,0.45798
v_ParallelBars_g04_c03.avi,v_ParallelBars_g07_c06.avi,0.94143,0.46617
v_ParallelBars_g04_c03.avi,v_StillRings_g02_c02.avi,0.90276,0.45993
v_ParallelBars_g04_c04.avi,v_ParallelBars_g06_c02.avi,0.90922,0.56530
v_ParallelBars_g04_c04.avi,v_ParallelBars_g06_c03.avi,0.91150,0.49086
v_ParallelBars_g04_c04.avi,v_ParallelBars_g06_c04.avi,0.91073,0.52416
v_ParallelBars_g04_c04.avi,v_ParallelBars_g06_c06.avi,0.91036,0.55690
v_ParallelBars_g04_c04.avi,v_ParallelBars_g06_c07.avi,0.90937,0.50462
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c01.avi,0.92390,0.45872
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c02.avi,0.91912,0.45982
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c03.avi,0.93027,0.49253
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c04.avi,0.92601,0.43134
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c05.avi,0.92949,0.44484
v_ParallelBars_g04_c04.avi,v_ParallelBars_g07_c06.avi,0.94000,0.49597
v_ParallelBars_g04_c04.avi,v_StillRings_g02_c02.avi,0.90795,0.47499
v_ParallelBars_g04_c05.avi,v_ParallelBars_g05_c04.avi,0.90359,0.39135
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c01.avi,0.90847,0.45524
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c02.avi,0.92540,0.54049
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c03.avi,0.92933,0.48052
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c04.avi,0.93423,0.48598
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c05.avi,0.92238,0.46818
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c06.avi,0.93298,0.51730
v_ParallelBars_g04_c05.avi,v_ParallelBars_g06_c07.avi,0.93005,0.49009
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c01.avi,0.92174,0.43977
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c02.avi,0.91221,0.49553
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c03.avi,0.92880,0.47076
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c04.avi,0.92665,0.43076
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c05.avi,0.93578,0.43076
v_ParallelBars_g04_c05.avi,v_ParallelBars_g07_c06.avi,0.94157,0.48986
v_ParallelBars_g04_c05.avi,v_StillRings_g02_c02.avi,0.90063,0.47315
v_ParallelBars_g04_c05.avi,v_UnevenBars_g01_c01.avi,0.90570,0.41739
v_ParallelBars_g04_c06.avi,v_ParallelBars_g06_c03.avi,0.90180,0.45821
v_ParallelBars_g04_c06.avi,v_ParallelBars_g06_c04.avi,0.91137,0.50312
v_ParallelBars_g04_c06.avi,v_ParallelBars_g06_c05.avi,0.90251,0.45388
v_ParallelBars_g04_c06.avi,v_ParallelBars_g06_c06.avi,0.90868,0.51223
v_ParallelBars_g04_c06.avi,v_ParallelBars_g06_c07.avi,0.91102,0.51358
v_ParallelBars_g04_c06.avi,v_ParallelBars_g07_c04.avi,0.90142,0.34045
v_ParallelBars_g04_c06.avi,v_ParallelBars_g07_c05.avi,0.90393,0.31854
v_ParallelBars_g04_c07.avi,v_ParallelBars_g06_c03.avi,0.93558,0.52576
v_ParallelBars_g04_c07.avi,v_ParallelBars_g06_c04.avi,0.92643,0.54770
v_ParallelBars_g04_c07.avi,v_ParallelBars_g06_c05.avi,0.92820,0.55667
v_ParallelBars_g04_c07.avi,v_ParallelBars_g06_c07.avi,0.93155,0.52087
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c01.avi,0.93020,0.50650
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c02.avi,0.91900,0.49521
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c03.avi,0.93204,0.53880
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c04.avi,0.94727,0.51718
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c05.avi,0.93221,0.45654
v_ParallelBars_g04_c07.avi,v_ParallelBars_g07_c06.avi,0.93178,0.48194
v_ParallelBars_g05_c01.avi,v_ParallelBars_g05_c03.avi,0.94773,0.55186
v_ParallelBars_g05_c01.avi,v_ParallelBars_g05_c05.avi,0.93044,0.57732
v_ParallelBars_g05_c02.avi,v_ParallelBars_g05_c03.avi,0.95091,0.49189
v_ParallelBars_g05_c02.avi,v_ParallelBars_g05_c05.avi,0.93448,0.58428
v_ParallelBars_g05_c03.avi,v_ParallelBars_g06_c03.avi,0.90033,0.46493
v_ParallelBars_g05_c03.avi,v_ParallelBars_g06_c04.avi,0.90360,0.36626
v_ParallelBars_g05_c04.avi,v_ParallelBars_g06_c03.avi,0.91149,0.49269
v_ParallelBars_g05_c04.avi,v_ParallelBars_g06_c04.avi,0.91428,0.45743
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c02.avi,0.93578,0.57042
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c03.avi,0.92683,0.49256
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c04.avi,0.92623,0.50229
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c05.avi,0.92151,0.50630
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c06.avi,0.91984,0.51545
v_ParallelBars_g06_c01.avi,v_ParallelBars_g06_c07.avi,0.92453,0.44495
v_ParallelBars_g06_c01.avi,v_ParallelBars_g07_c01.avi,0.90533,0.52396
v_ParallelBars_g06_c01.avi,v_ParallelBars_g07_c03.avi,0.91317,0.52496
v_ParallelBars_g06_c01.avi,v_ParallelBars_g07_c04.avi,0.90806,0.44812
v_ParallelBars_g06_c01.avi,v_ParallelBars_g07_c05.avi,0.92654,0.51881
v_ParallelBars_g06_c01.avi,v_ParallelBars_g07_c06.avi,0.92392,0.54081
v_ParallelBars_g06_c01.avi,v_StillRings_g06_c03.avi,0.90201,0.45382
v_ParallelBars_g06_c01.avi,v_UnevenBars_g01_c01.avi,0.90336,0.53348
v_ParallelBars_g06_c02.avi,v_ParallelBars_g07_c02.avi,0.93313,0.59886
v_ParallelBars_g06_c02.avi,v_ParallelBars_g07_c05.avi,0.94272,0.56226
v_ParallelBars_g06_c02.avi,v_ParallelBars_g07_c06.avi,0.93598,0.55116
v_ParallelBars_g06_c02.avi,v_StillRings_g06_c03.avi,0.90896,0.40867
v_ParallelBars_g06_c02.avi,v_UnevenBars_g01_c01.avi,0.91375,0.49301
v_ParallelBars_g06_c02.avi,v_UnevenBars_g03_c04.avi,0.90783,0.53139
v_ParallelBars_g06_c02.avi,v_UnevenBars_g05_c01.avi,0.90019,0.51046
v_ParallelBars_g06_c03.avi,v_ParallelBars_g07_c01.avi,0.93768,0.53966
v_ParallelBars_g06_c03.avi,v_ParallelBars_g07_c02.avi,0.93292,0.56773
v_ParallelBars_g06_c03.avi,v_ParallelBars_g07_c05.avi,0.94479,0.53735
v_ParallelBars_g06_c03.avi,v_ParallelBars_g07_c06.avi,0.93909,0.47432
v_ParallelBars_g06_c03.avi,v_StillRings_g02_c01.avi,0.90442,0.43157
v_ParallelBars_g06_c03.avi,v_StillRings_g02_c02.avi,0.90040,0.39077
v_ParallelBars_g06_c03.avi,v_StillRings_g06_c03.avi,0.92125,0.36305
v_ParallelBars_g06_c03.avi,v_UnevenBars_g01_c01.avi,0.90931,0.42955
v_ParallelBars_g06_c03.avi,v_UnevenBars_g03_c04.avi,0.90083,0.50491
v_ParallelBars_g06_c04.avi,v_ParallelBars_g07_c01.avi,0.93569,0.54476
v_ParallelBars_g06_c04.avi,v_ParallelBars_g07_c04.avi,0.94893,0.49467
v_ParallelBars_g06_c04.avi,v_ParallelBars_g07_c05.avi,0.93886,0.55149
v_ParallelBars_g06_c04.avi,v_ParallelBars_g07_c06.avi,0.93009,0.47764
v_ParallelBars_g06_c04.avi,v_StillRings_g06_c03.avi,0.91550,0.30394
v_ParallelBars_g06_c04.avi,v_UnevenBars_g01_c01.avi,0.91475,0.54954
v_ParallelBars_g06_c04.avi,v_UnevenBars_g03_c04.avi,0.90929,0.55286
v_ParallelBars_g06_c05.avi,v_ParallelBars_g07_c05.avi,0.92674,0.57744
